Date (MM/DD/YYYY),Time (HH:mm:ss),Chlorophyll RFU,SpCond µS/cm,ODO mg/L,TAL PC RFU,Turbidity FNU,pH,Temp °C
9/28/2021,13:42:12,1.46,19387.9,8.56,0.43,20.97,8.76,20.097
9/28/2021,13:57:12,1.48,19545.9,8.23,0.4,22.8,8.74,19.494
9/28/2021,14:12:12,1.56,19307.3,8.56,0.44,29.03,8.73,21.228
9/28/2021,14:27:12,1.67,19204.8,8.67,0.47,32.95,8.82,21.293
9/28/2021,14:42:12,1.73,19137.5,8.75,0.47,34.32,8.85,21.362
9/28/2021,14:57:12,1.86,19116.7,8.76,0.48,32.92,8.85,21.366
8/30/2021,19:57:12,1.76,18966.8,8.29,0.42,29.88,8.36,21.596
8/30/2021,20:12:12,1.7,19254.2,8.18,0.44,26.03,8.37,21.649
8/30/2021,20:27:12,1.83,19451.4,8.17,0.45,23.01,8.36,21.816
8/30/2021,20:42:12,1.57,19201.5,8.13,0.39,20.55,8.36,21.611
8/30/2021,20:57:12,1.61,19272.3,8.01,0.38,17.77,8.32,21.567
8/30/2021,21:12:12,1.6,19280.6,7.97,0.38,18.21,8.31,21.491
8/30/2021,21:27:14,1.62,19346.1,7.85,0.41,21.86,8.29,21.47
8/30/2021,21:42:12,1.53,19419.6,7.68,0.41,23.82,8.26,21.428
8/30/2021,21:57:12,1.54,19472.9,7.55,0.42,23.83,8.22,21.368
8/30/2021,22:12:12,1.48,19615.7,7.31,0.42,26.85,8.17,21.331
8/30/2021,22:27:12,1.47,19785.7,7.1,0.44,27.05,8.13,21.311
9/28/2021,15:12:12,2.03,19057.8,8.82,0.46,34.73,8.85,21.289
9/28/2021,15:27:14,2.12,19077.6,8.83,0.52,31.98,8.85,21.597
9/28/2021,15:42:12,2.09,19026.4,8.87,0.53,32.69,8.88,21.558
9/28/2021,15:57:12,1.97,19127.4,8.97,0.46,23.67,8.99,20.745
9/28/2021,16:12:12,1.93,19303.6,8.99,0.47,28.58,8.89,20.581
9/28/2021,16:27:12,2.21,19387.5,9.03,0.48,24.15,8.86,20.414
8/30/2021,22:42:12,1.46,19964.8,6.82,0.4,27.61,8.08,21.282
8/30/2021,22:57:12,1.4,20159.3,6.47,0.4,25.64,7.99,21.252
8/30/2021,23:12:12,1.36,20317.3,6.18,0.39,23.33,7.9,21.235
8/30/2021,23:27:12,1.36,20420.6,6.03,0.39,21.56,7.85,21.21
8/30/2021,23:42:14,1.39,20482.4,5.93,0.37,19.39,7.82,21.168
8/30/2021,23:57:12,1.37,20529.6,5.84,0.39,18.15,7.79,21.126
8/31/2021,0:12:14,1.33,20557.6,5.84,0.36,16.83,7.78,21.086
8/31/2021,0:27:12,1.36,20596.3,5.81,0.36,16.69,7.76,21.036
8/31/2021,0:42:12,1.35,20626.1,5.75,0.33,15.08,7.74,20.995
8/31/2021,0:57:12,1.34,20658,5.73,0.35,13.01,7.73,20.95
8/31/2021,1:12:12,1.33,20682.5,5.71,0.34,13.08,7.72,20.901
8/31/2021,1:27:12,1.32,20705.1,5.72,0.35,11.67,7.71,20.853
8/31/2021,1:42:12,1.32,20734.9,5.7,0.34,12.2,7.7,20.776
8/31/2021,1:57:12,1.31,20761.3,5.67,0.33,10.46,7.7,20.708
9/28/2021,16:42:12,2.09,19453.5,9.01,0.5,26.99,8.86,20.327
9/28/2021,16:57:14,2.29,19410.3,8.94,0.53,31.45,8.85,20.285
9/28/2021,17:12:12,2.26,19453.9,8.98,0.51,30.79,8.86,20.217
9/28/2021,17:27:12,2.32,19316.6,8.91,0.55,32.77,8.87,20.164
9/28/2021,17:42:12,2.25,19380.5,8.9,0.54,36.64,8.86,20.056
9/28/2021,17:57:12,2.27,19422.8,8.87,0.54,36.81,8.85,19.994
9/28/2021,18:12:12,2.33,19566.3,8.88,0.53,38.07,8.84,19.992
9/28/2021,18:27:12,2.53,19546,8.77,0.55,33.38,8.82,19.996
9/28/2021,18:42:12,2.19,19527.1,8.75,0.51,29.94,8.81,19.962
9/28/2021,18:57:12,2.3,19517.7,8.71,0.5,26,8.81,19.933
9/28/2021,19:12:12,2.11,19593.1,8.7,0.45,25.14,8.81,19.915
9/28/2021,19:27:12,2.19,19501.3,8.67,0.49,22.44,8.81,19.86
9/28/2021,19:42:12,2.05,19451.1,8.63,0.46,21.56,8.8,19.813
9/28/2021,19:57:12,2.06,19403.2,8.62,0.46,23.51,8.79,19.801
9/28/2021,20:12:12,2.11,19412.6,8.61,0.45,24.85,8.8,19.834
8/31/2021,2:12:12,1.26,20781.3,5.7,0.32,10.31,7.69,20.649
8/31/2021,2:27:12,1.31,20796.3,5.67,0.32,9.78,7.68,20.573
8/31/2021,2:42:12,1.27,20812.8,5.7,0.35,11.87,7.67,20.488
8/31/2021,2:57:12,1.29,20820.3,5.7,0.31,9.8,7.68,20.419
8/31/2021,3:12:12,1.32,20836.8,5.7,0.32,9.85,7.67,20.338
8/31/2021,3:27:12,1.28,20845.5,5.71,0.34,9.85,7.67,20.277
9/28/2021,20:27:14,1.99,19399.9,8.54,0.48,27.48,8.79,19.866
9/28/2021,20:42:12,2.06,19398.9,8.49,0.49,24.74,8.78,19.964
9/28/2021,20:57:12,1.96,19383.9,8.43,0.46,27.38,8.74,20.061
8/31/2021,3:42:12,1.35,20853.9,5.75,0.36,11.28,7.68,20.191
8/31/2021,3:57:12,1.32,20879.4,5.72,0.35,10.63,7.66,20.106
8/31/2021,4:12:12,1.41,20884.8,5.7,0.35,10.05,7.65,20.059
8/31/2021,4:27:12,1.4,20888.4,5.77,0.35,9.41,7.66,19.989
8/31/2021,4:42:12,1.45,20885,5.89,0.34,8.44,7.68,19.872
8/31/2021,4:57:12,1.48,20654.2,6.96,0.46,20.95,7.94,18.893
9/28/2021,21:12:12,1.97,19359.2,8.33,0.45,26.36,8.71,20.099
9/28/2021,21:27:12,1.91,19356.3,8.18,0.46,24.52,8.68,20.058
9/28/2021,21:42:12,1.78,19378.6,8,0.43,24.37,8.62,19.961
9/28/2021,21:57:12,1.79,19434.5,7.83,0.41,22.24,8.55,19.791
9/28/2021,22:12:12,1.78,19523.6,7.68,0.43,19.16,8.49,19.579
9/28/2021,22:27:12,1.73,19608,7.56,0.41,19.55,8.43,19.391
9/28/2021,22:42:12,1.75,19689.6,7.43,0.42,18.79,8.39,19.239
9/28/2021,22:57:12,1.7,19815.3,7.3,0.41,19.46,8.36,19.072
9/28/2021,23:12:12,1.7,19920.3,7.21,0.41,17.96,8.33,18.919
9/28/2021,23:27:12,1.69,19984.9,7.12,0.39,18.13,8.29,18.769
9/28/2021,23:42:12,1.66,20102.1,7.01,0.42,17.33,8.26,18.646
9/28/2021,23:57:12,1.57,20232.1,6.93,0.37,17.51,8.21,18.542
9/29/2021,0:12:12,1.54,20361,6.83,0.38,16.65,8.18,18.43
9/29/2021,0:27:12,1.56,20404.1,6.75,0.38,16,8.2,18.336
9/29/2021,0:42:12,1.51,20451.8,6.65,0.37,14.46,8.16,18.258
9/29/2021,0:57:12,1.66,20498.4,6.58,0.41,14.98,8.11,18.175
9/29/2021,1:12:12,1.72,20547.4,6.51,0.43,17.33,8.1,18.099
9/29/2021,1:27:12,1.66,20578.4,6.58,0.4,18.67,8.11,18.013
8/31/2021,5:12:12,1.63,20311.5,8.17,0.53,54.55,8.27,17.797
8/31/2021,5:27:12,1.62,20413.1,8.01,0.61,67.25,8.19,18.113
8/31/2021,5:42:12,1.61,20202.4,7.93,0.78,111.32,8.16,18.22
9/29/2021,1:42:12,1.65,20668.6,6.58,0.41,18.82,8.12,17.92
9/29/2021,1:57:14,1.61,20704.3,6.54,0.41,19.14,8.1,17.815
9/29/2021,2:12:12,1.57,20760.6,6.53,0.41,20.73,8.08,17.738
9/29/2021,2:27:12,1.58,20829.4,6.5,0.4,20.11,8.07,17.665
9/29/2021,2:42:12,1.68,20874.8,6.43,0.44,21.85,8.06,17.598
8/31/2021,5:57:12,1.62,19968.2,8.08,0.78,128.9,8.17,18.143
8/31/2021,6:12:12,1.75,19747.8,8.25,0.77,100.78,8.29,17.958
9/29/2021,2:57:12,1.67,20916.4,6.41,0.43,25.56,8.05,17.536
9/29/2021,3:12:12,1.75,20925.4,6.42,0.46,26.73,8.06,17.482
9/29/2021,3:27:12,1.7,20966.2,6.45,0.43,27.46,8.06,17.41
9/29/2021,3:42:12,1.7,20957.7,6.42,0.42,22.01,8.08,17.321
9/29/2021,3:57:12,1.67,20942.5,6.57,0.45,21.99,8.11,17.238
9/29/2021,4:12:12,1.55,20592.8,7.73,0.46,26.76,8.4,16.042
9/29/2021,4:27:12,1.55,20482.7,8.18,0.55,54.48,8.52,15.783
9/29/2021,4:42:12,1.5,20129.3,8.75,0.84,127.09,8.76,15.592
9/29/2021,4:57:12,1.38,20120.2,8.8,0.8,91.57,8.79,15.763
9/29/2021,5:12:12,1.35,20170.5,8.75,0.75,98.02,8.81,15.965
9/29/2021,5:27:12,1.32,20191.9,8.71,0.72,90.59,8.81,16.019
9/29/2021,5:42:12,1.4,20176.6,8.74,0.69,90.79,8.83,15.943
9/29/2021,5:57:12,1.39,20164.9,8.77,0.66,86.19,8.83,15.884
9/29/2021,6:12:12,1.54,20052.6,8.71,0.74,94.09,8.83,15.921
9/29/2021,6:27:12,1.55,19914.1,8.74,0.79,111.95,8.84,15.993
9/29/2021,6:42:12,1.62,19822.4,8.73,0.79,97.33,8.85,15.953
9/29/2021,6:57:12,1.44,20048.9,8.82,0.67,102.44,8.89,15.428
9/29/2021,7:12:12,1.32,20106.8,8.94,0.64,72.25,8.95,15.085
9/29/2021,7:27:12,1.33,20175.3,8.95,0.63,93.71,8.96,14.955
8/31/2021,6:27:12,1.76,19621.4,8.33,0.71,79.58,8.32,17.858
8/31/2021,6:42:12,1.73,19485.8,8.38,0.67,76.24,8.35,17.919
8/31/2021,6:57:12,1.74,19401,8.38,0.76,104.46,8.36,18.06
8/31/2021,7:12:12,1.59,19442.6,8.28,0.66,72.46,8.34,18.443
9/29/2021,7:42:12,1.26,20190.6,9,0.61,66.59,8.98,14.821
9/29/2021,7:57:12,1.33,20173.3,8.97,0.59,69.41,8.97,15.016
9/29/2021,8:12:12,1.25,20181.1,9.04,0.62,63,8.98,15.017
9/29/2021,8:27:12,1.22,20236.9,9.06,0.58,78.68,9,15.071
8/31/2021,7:27:12,1.4,19503,8.21,0.58,57.78,8.32,18.707
8/31/2021,7:42:12,1.42,19515.3,8.21,0.6,65.36,8.33,18.781
8/31/2021,7:57:12,1.44,19601,8.26,0.63,74.4,8.35,18.861
8/31/2021,8:12:12,1.49,19865.4,8.27,0.64,72.3,8.37,19.097
8/31/2021,8:27:12,1.4,19932.7,8.27,0.58,59.04,8.38,19.192
8/31/2021,8:42:12,1.38,19822,8.27,0.59,66.17,8.37,19.243
8/31/2021,8:57:12,1.39,19686.7,8.28,0.55,62.77,8.36,19.213
8/31/2021,9:12:12,1.38,19638.8,8.3,0.55,60.67,8.36,19.24
8/31/2021,9:27:12,1.31,19698.8,8.3,0.53,67.09,8.36,19.392
8/31/2021,9:42:12,1.38,19772.5,8.29,0.58,56.1,8.36,19.498
8/31/2021,9:57:12,1.35,19771.8,8.29,0.55,52.2,8.37,19.583
8/31/2021,10:12:12,1.3,19802,8.29,0.53,52.41,8.37,19.696
8/31/2021,10:27:12,1.38,19835.9,8.29,0.5,59.97,8.37,19.792
8/31/2021,10:42:14,1.35,19839.6,8.3,0.53,46.07,8.37,19.898
8/31/2021,10:57:12,1.42,19860.2,8.3,0.52,43.22,8.38,20.029
8/31/2021,11:12:12,1.35,19857.5,8.3,0.48,41.37,8.38,20.037
8/31/2021,11:27:14,1.34,19857.4,8.31,0.44,31.09,8.37,20.138
8/31/2021,11:42:12,1.33,19856.9,8.33,0.43,27.12,8.38,20.247
8/31/2021,11:57:12,1.28,19815.7,8.31,0.42,25.55,8.38,20.318
8/31/2021,12:12:12,1.29,19811.4,8.31,0.41,25.34,8.39,20.439
9/29/2021,8:42:12,1.22,20262.3,9.09,0.6,59.11,8.99,15.118
9/29/2021,8:57:12,1.39,20270.1,9.08,0.58,55.72,8.99,15.234
9/29/2021,9:12:12,1.16,20294.9,9.05,0.54,48.54,9,15.484
9/29/2021,9:27:12,1.1,20305.3,9,0.5,46.52,9,15.598
9/29/2021,9:42:14,1.11,20295.7,9.02,0.48,44.31,8.97,15.58
9/29/2021,9:57:12,1.05,20287.4,9.05,0.46,37.02,8.98,15.584
9/29/2021,10:12:12,0.96,20277.8,8.99,0.46,33.66,8.97,15.643
9/29/2021,10:27:12,0.96,20289.8,8.99,0.46,32.08,8.96,15.779
8/31/2021,12:27:12,1.31,19800.2,8.42,0.4,22.32,8.39,20.661
8/31/2021,12:42:12,1.29,19801.6,8.47,0.41,20.7,8.4,20.722
8/31/2021,12:57:12,1.27,19849.2,8.43,0.41,20.98,8.39,20.531
8/31/2021,13:12:12,1.31,19848.6,8.46,0.39,20.2,8.39,20.629
8/31/2021,13:27:12,1.26,19841.4,8.49,0.38,20.03,8.38,20.716
8/31/2021,13:42:12,1.29,19806.2,8.51,0.39,20.51,8.39,20.718
8/31/2021,13:57:12,1.33,19769.2,8.54,0.38,18.95,8.38,20.824
8/31/2021,14:12:12,1.31,19708.6,8.5,0.41,18.85,8.38,20.735
9/29/2021,10:42:12,0.99,20303.8,8.96,0.43,30.06,8.98,15.78
9/29/2021,10:57:12,1.03,20285.4,9,0.43,27.72,8.93,15.868
9/29/2021,11:12:14,0.93,20305.8,8.98,0.39,25.94,8.93,15.999
9/29/2021,11:27:12,0.86,19769.3,9.03,0.4,22.63,8.94,16.197
9/29/2021,11:42:14,0.88,19856.1,9.04,0.38,20.98,8.94,16.357
9/29/2021,11:57:12,0.89,19737.6,9,0.38,20.75,8.95,16.513
9/29/2021,12:12:12,1.04,20274.1,9.08,0.41,18.14,8.96,16.958
9/29/2021,12:27:12,0.89,20195.2,8.93,0.37,16.27,8.95,17.189
9/29/2021,12:42:12,0.96,20231.6,8.88,0.4,15.27,8.98,16.942
9/29/2021,12:57:12,1.01,20164,8.89,0.4,17.61,8.97,16.696
9/29/2021,13:12:12,1.01,20202.9,8.85,0.39,17.61,8.94,16.765
9/29/2021,13:27:14,1.06,20203.8,8.83,0.39,15.83,8.96,16.763
9/29/2021,13:42:12,0.95,20191.9,8.9,0.37,15.44,8.93,16.929
9/29/2021,13:57:12,0.9,20197.7,8.92,0.37,16.06,8.91,17.1
9/29/2021,14:12:12,1.02,20197.6,8.9,0.35,16.16,8.94,17.093
9/29/2021,14:27:12,1.07,20193.5,8.87,0.36,14.19,8.93,17.766
9/29/2021,14:42:12,1.29,20206.9,8.87,0.4,16.47,8.95,17.573
9/29/2021,14:57:12,1.24,20192.8,8.75,0.4,22.58,8.9,17.622
9/29/2021,15:12:12,1.18,20197.1,8.53,0.41,27.47,8.9,17.544
9/29/2021,15:27:12,1.23,20241.9,8.69,0.42,31.69,8.9,18.586
9/29/2021,15:42:12,1.36,20297.5,8.62,0.43,33.63,8.95,18.801
9/29/2021,15:57:12,1.63,20395.2,8.65,0.51,47.83,8.88,20.876
9/29/2021,16:12:12,1.74,20494,8.64,0.51,43.5,8.97,20.938
9/29/2021,16:27:12,1.56,20280.1,8.72,0.5,39.98,8.99,20.329
9/29/2021,16:42:12,1.51,20335,8.72,0.52,45.54,8.99,20.226
9/29/2021,16:57:12,1.43,20353.4,8.66,0.51,42.89,8.95,20.421
9/29/2021,17:12:12,1.61,20302.4,8.69,0.51,54.54,9,20.142
9/29/2021,17:27:12,1.48,20316.5,8.66,0.5,44.44,8.97,20.091
8/31/2021,14:27:12,1.35,19686.2,8.5,0.39,18.04,8.37,20.715
8/31/2021,14:42:12,1.44,19738.7,8.44,0.39,21.11,8.39,21.278
8/31/2021,14:57:12,1.7,19762.5,8.26,0.47,35.05,8.38,21.779
8/31/2021,15:12:12,1.76,19824.2,8.19,0.49,38.68,8.41,21.922
8/31/2021,15:27:12,1.83,20061,8.03,0.62,53.77,8.42,22.671
8/31/2021,15:42:14,1.93,20124.5,8.01,0.65,58.84,8.45,22.792
8/31/2021,15:57:12,2.14,20092.6,8.15,0.65,54.74,8.46,22.57
8/31/2021,16:12:12,2.06,20085,8.18,0.66,57.1,8.46,22.457
8/31/2021,16:27:12,2.11,19998,8.1,0.7,86.13,8.43,22.551
8/31/2021,16:42:12,2.11,19889.5,8.22,0.65,61.93,8.44,22.159
8/31/2021,16:57:12,2.15,19756.2,8.22,0.68,73.1,8.42,22.089
8/31/2021,17:12:12,2.09,19970.8,8.21,0.68,63.78,8.43,22.055
8/31/2021,17:27:12,2.01,20042.4,8.22,0.69,75.81,8.42,21.874
8/31/2021,17:42:12,1.99,20155.3,8.22,0.69,84.33,8.43,21.759
8/31/2021,17:57:12,2.08,20315.8,8.22,0.75,91.68,8.42,21.722
8/31/2021,18:12:12,2.05,20144,8.17,0.8,90.96,8.42,21.658
8/31/2021,18:27:12,2.01,20455.2,8.17,0.92,136.8,8.4,21.515
8/31/2021,18:42:12,2.11,19975.2,8.17,0.89,130.98,8.4,21.455
8/31/2021,18:57:14,2.05,19999.9,8.12,0.89,122.6,8.38,21.392
8/31/2021,19:12:12,2.04,20221.9,8.17,0.79,104.65,8.39,21.183
8/31/2021,19:27:12,2.01,20005.1,8.13,0.81,100.24,8.38,21.143
8/31/2021,19:42:12,1.97,19905.4,8.08,0.8,104.96,8.37,21.061
8/31/2021,19:57:12,1.94,20097.2,8.1,0.77,105.06,8.37,20.898
9/29/2021,17:42:12,1.43,20302.5,8.65,0.54,50.72,8.96,19.986
9/29/2021,17:57:12,1.66,20301.6,8.63,0.54,54.98,8.96,19.893
9/29/2021,18:12:12,1.39,20296.6,8.63,0.55,52.73,8.96,19.776
9/29/2021,18:27:12,1.49,20268.6,8.55,0.53,46.8,8.93,19.967
9/29/2021,18:42:12,1.52,20288.8,8.51,0.57,51.02,8.92,20.028
9/29/2021,18:57:12,1.36,20291,8.5,0.53,48.94,8.92,20.002
9/29/2021,19:12:12,1.42,20276.1,8.49,0.53,42.91,8.93,19.868
9/29/2021,19:27:12,1.42,20259.3,8.47,0.52,47.64,8.91,19.929
9/29/2021,19:42:12,1.48,20278.5,8.43,0.54,46.46,8.94,20.021
9/29/2021,19:57:12,1.31,20212.5,8.35,0.5,50.38,8.9,20.147
9/29/2021,20:12:12,1.29,20289.5,8.33,0.47,48.5,8.92,20.088
9/29/2021,20:27:12,1.19,20285.8,8.4,0.45,40.16,8.92,19.901
9/29/2021,20:42:12,1.15,20303,8.38,0.45,37.01,8.94,19.719
9/29/2021,20:57:14,1.25,20320.2,8.37,0.47,35.38,8.91,19.505
9/29/2021,21:12:12,1.2,20321,8.38,0.47,36.66,8.91,19.432
8/31/2021,20:12:12,1.92,20202.5,8.11,0.72,78.65,8.37,20.802
8/31/2021,20:27:12,2.02,20392.9,8.16,0.73,72.42,8.38,20.69
9/29/2021,21:27:12,1.13,20322.6,8.38,0.44,32.55,8.91,19.414
9/29/2021,21:42:14,1.17,20322.5,8.33,0.42,30.79,8.89,19.422
9/29/2021,21:57:14,1.08,20316.6,8.29,0.42,29.76,8.88,19.45
9/29/2021,22:12:12,1.1,20308.2,8.26,0.42,29.92,8.86,19.471
9/29/2021,22:27:12,1.07,20302.4,8.19,0.38,31.4,8.83,19.442
9/29/2021,22:42:12,1.05,20294.5,8.13,0.36,201.95,8.8,19.331
9/29/2021,22:57:12,1.07,20285.3,8.08,0.39,24.22,8.78,19.137
9/29/2021,23:12:12,1.04,20280.9,8.06,0.37,53.67,8.77,18.875
9/29/2021,23:27:14,1.11,20270,8.02,0.39,21.51,8.71,18.553
9/29/2021,23:42:12,1.13,20278,7.99,0.39,19.16,8.67,18.257
8/31/2021,20:42:12,1.99,20360.6,8.12,0.75,99.12,8.37,20.631
8/31/2021,20:57:12,2.02,20317.2,8.12,0.71,89.86,8.37,20.573
8/31/2021,21:12:12,1.95,20258.2,8.09,0.74,85.56,8.37,20.523
8/31/2021,21:27:12,1.79,20383.1,8.07,0.62,63.69,8.36,20.483
8/31/2021,21:42:12,1.86,20482.5,8.09,0.59,46.19,8.37,20.413
8/31/2021,21:57:12,1.81,20508.2,7.95,0.53,36.5,8.34,20.32
8/31/2021,22:12:12,1.75,20455.3,7.87,0.5,36.73,8.32,20.305
8/31/2021,22:27:12,1.61,20334.3,7.75,0.49,36.34,8.31,20.284
8/31/2021,22:42:14,1.54,20274.3,7.59,0.49,38.22,8.27,20.228
8/31/2021,22:57:12,1.59,20234.9,7.43,0.51,42.44,8.23,20.164
8/31/2021,23:12:12,1.58,20228.3,7.31,0.52,43.3,8.2,20.124
8/31/2021,23:27:14,1.49,20251.2,7.11,0.52,47.72,8.15,20.037
8/31/2021,23:42:12,1.46,20289.7,6.83,0.51,46.91,8.09,19.908
8/31/2021,23:57:12,1.43,20328.9,6.55,0.47,37.5,8.01,19.816
9/1/2021,0:12:12,1.4,20354,6.34,0.48,39.77,7.95,19.752
9/1/2021,0:27:12,1.34,20369.6,6.22,0.46,36.32,7.91,19.706
9/1/2021,0:42:14,1.3,20393.1,6.15,0.44,32.6,7.88,19.666
9/1/2021,0:57:12,1.26,20409.2,6.1,0.43,28.64,7.86,19.614
9/29/2021,23:57:12,1.15,20301.8,7.92,0.38,17.9,8.62,18.077
9/30/2021,0:12:12,1.13,20352.4,7.8,0.36,16.98,8.56,17.864
9/30/2021,0:27:12,1.16,20405,7.72,0.32,16.01,8.51,17.77
9/30/2021,0:42:12,1.17,20488.8,7.57,0.37,16.76,8.45,17.645
9/1/2021,1:12:12,1.27,20419.1,6.09,0.42,27.39,7.84,19.559
9/30/2021,0:57:12,1.22,20548.8,7.45,0.36,15.62,8.41,17.566
9/30/2021,1:12:12,1.26,20614.1,7.3,0.34,15.34,8.35,17.51
9/30/2021,1:27:12,1.29,20667.5,7.16,0.36,14.67,8.28,17.45
9/30/2021,1:42:12,1.42,20709.7,7.06,0.39,13.82,8.27,17.404
9/30/2021,1:57:14,1.44,20754.9,6.95,0.38,13.45,8.25,17.362
9/1/2021,1:27:12,1.27,20434.2,6.06,0.4,22.83,7.83,19.493
9/1/2021,1:42:12,1.23,20454.9,6.05,0.37,21.91,7.81,19.441
9/1/2021,1:57:12,1.21,20484.9,6.04,0.36,18.91,7.8,19.385
9/1/2021,2:12:12,1.22,20500.6,6.03,0.36,16.12,7.79,19.329
9/1/2021,2:27:12,1.21,20519.8,6.03,0.37,15.62,7.78,19.267
9/1/2021,2:42:12,1.17,20541.3,6,0.35,14.21,7.76,19.209
9/1/2021,2:57:12,1.17,20565.8,5.97,0.35,12.91,7.77,19.142
9/30/2021,2:12:12,1.36,20809.6,6.86,0.38,13.82,8.23,17.32
9/30/2021,2:27:12,1.41,20852,6.79,0.41,15.43,8.21,17.286
9/30/2021,2:42:12,1.39,20897.2,6.71,0.4,22.33,8.2,17.252
9/30/2021,2:57:12,1.48,20949,6.62,0.38,17.13,8.17,17.224
9/1/2021,3:12:12,1.15,20604.7,5.96,0.35,12.42,7.75,19.073
9/1/2021,3:27:12,1.14,20632.5,5.93,0.37,11.74,7.74,19.009
9/1/2021,3:42:12,1.13,20667.4,5.9,0.34,11.36,7.72,18.94
9/1/2021,3:57:12,1.15,20696.7,5.89,0.33,11.42,7.72,18.863
9/1/2021,4:12:14,1.13,20725.1,5.89,0.35,11.54,7.71,18.795
9/1/2021,4:27:12,1.17,20749.4,5.88,0.33,11.62,7.72,18.721
9/1/2021,4:42:12,1.22,20769.4,5.86,0.35,11.14,7.71,18.659
9/1/2021,4:57:12,1.24,20791.7,5.92,0.37,12.87,7.71,18.572
9/1/2021,5:12:12,1.18,20809.8,5.91,0.35,12.4,7.71,18.514
9/1/2021,5:27:12,1.23,20823,5.93,0.36,12.75,7.71,18.445
9/1/2021,5:42:12,1.21,20837,5.93,0.33,12.23,7.71,18.372
9/1/2021,5:57:14,1.27,20842.3,5.98,0.35,11.5,7.72,18.306
9/1/2021,6:12:12,1.23,20741.1,7.2,0.4,16.65,8.03,17.138
9/1/2021,6:27:12,1.48,20182.2,8.61,0.76,76.75,8.47,16.435
9/1/2021,6:42:12,1.52,20106.5,8.65,0.83,88.35,8.47,16.511
9/1/2021,6:57:12,1.49,20060.6,8.76,0.89,109.57,8.5,16.282
9/1/2021,7:12:12,1.5,19979,8.77,0.93,138.04,8.49,16.346
9/1/2021,7:27:12,1.55,19945.4,8.76,1.04,165.65,8.48,16.519
9/1/2021,7:42:12,1.55,19982.7,8.65,1.15,222.71,8.46,17.08
9/1/2021,7:57:12,1.56,20052.8,8.62,1.14,204.89,8.47,17.207
9/1/2021,8:12:12,1.69,20070.1,8.6,1.28,220.6,8.46,17.409
9/1/2021,8:27:12,1.6,20085.1,8.56,1.23,237.95,8.45,17.673
9/1/2021,8:42:12,1.55,20080.7,8.51,1.16,176.1,8.46,17.895
9/1/2021,8:57:14,1.48,20052.6,8.49,1.19,207.08,8.46,18.079
9/1/2021,9:12:12,1.49,20105.1,8.45,1.1,179.44,8.47,18.326
9/1/2021,9:27:12,1.44,20149.1,8.44,1.07,177.91,8.47,18.406
9/1/2021,9:42:12,1.48,20279.4,8.41,1.07,169.01,8.47,18.542
9/1/2021,9:57:12,1.47,20414.5,8.39,1.03,197.26,8.47,18.67
9/1/2021,10:12:12,1.44,20544.5,8.39,1.01,158.53,8.47,18.77
9/1/2021,10:27:12,1.44,20698.4,8.39,0.97,152.46,8.47,18.866
9/1/2021,10:42:12,1.38,20802.7,8.39,0.93,140.39,8.47,18.951
9/1/2021,10:57:14,1.46,20800.1,8.38,0.93,135.6,8.47,19.023
9/1/2021,11:12:12,1.36,20953.1,8.37,0.86,138.6,8.47,19.129
9/1/2021,11:27:12,1.39,20749.9,8.38,0.84,152.7,8.46,19.194
9/1/2021,11:42:14,1.42,20853.7,8.38,0.85,117.03,8.46,19.242
9/1/2021,11:57:12,1.32,20925.7,8.37,0.74,92.53,8.46,19.343
9/1/2021,12:12:12,1.24,20915.6,8.36,0.64,81.83,8.46,19.337
9/1/2021,12:27:14,1.19,20990,8.36,0.57,61.73,8.46,19.415
9/30/2021,3:12:12,1.6,20979.2,6.48,0.42,17.74,8.14,17.191
9/30/2021,3:27:12,1.65,21036.9,6.37,0.42,19.11,8.12,17.165
9/30/2021,3:42:12,1.59,21065.3,6.28,0.4,18.55,8.11,17.138
9/30/2021,3:57:12,1.69,21088.4,6.23,0.44,16.3,8.1,17.104
9/30/2021,4:12:12,1.59,21108.1,6.18,0.41,15.45,8.09,17.07
9/30/2021,4:27:12,1.69,21120.2,6.25,0.41,15.42,8.09,17.038
9/30/2021,4:42:12,1.62,21129.5,5.99,0.4,16.72,8.08,17.014
9/1/2021,12:42:12,1.16,21016.8,8.37,0.53,51.31,8.47,19.494
9/1/2021,12:57:14,1.18,21063.3,8.35,0.51,45.02,8.46,19.595
9/1/2021,13:12:12,1.15,21091,8.37,0.46,38.06,8.47,19.809
9/1/2021,13:27:12,1.25,21009.9,8.48,0.48,29.84,8.48,19.956
9/1/2021,13:42:12,1.11,20933,8.51,0.43,30.32,8.49,19.89
9/1/2021,13:57:12,1.14,20874.3,8.55,0.45,29.59,8.48,19.94
9/1/2021,14:12:12,1.26,20803.6,8.6,0.45,24.21,8.49,20.025
9/1/2021,14:27:12,1.19,20684.9,8.57,0.45,27.3,8.48,19.951
9/1/2021,14:42:12,1.2,20605.5,8.62,0.46,27.69,8.48,19.986
9/1/2021,14:57:12,1.14,20523,8.63,0.43,24.95,8.47,19.959
9/1/2021,15:12:14,1.09,20485.2,8.61,0.4,23.96,8.46,19.899
9/1/2021,15:27:12,1.1,20455.1,8.62,0.42,23.68,8.46,19.836
9/1/2021,15:42:12,1.16,20439.2,8.61,0.41,22.25,8.46,19.788
